"website","url","reference","country","province","location","title","description","price","operation","property_type","rooms","baths","area","floor","elevator","outside","floor","images","latitude","longitude","dealer","dealer_url","dealer_is_professional"
pisos.com,https://www.pisos.com/comprar/nave_comercial-albal_centro_urbano-32514584883_994707/,"32514584883.994707",es,valencia,"Calle Numero 30 Sud, Albal",Nave comercial en calle Numero 30 Sud,¿Estás buscando una inversión segura y rentable? Tenemos justo lo que necesitas: un bar restaurante de 200 metros ubicado en una n...,250000.0,venta,naves,,,200,,,,,3,39.397918158,-0.405568276,Tu Cartel Es Servicios Inmobiliarios 994707 0,https://www.pisos.com/microsite-tu_cartel_es_servicios_inmobiliarios_994707_0,true
pisos.com,https://www.pisos.com/comprar/nave_comercial-albal_centro_urbano-32514584883_994707/,"32514584883.994707",es,valencia,"Calle Numero 30 Sud, Albal",Nave comercial en calle Numero 30 Sud,¿Estás buscando una inversión segura y rentable? Tenemos justo lo que necesitas: un bar restaurante de 200 metros ubicado en una n...,250000.0,venta,naves,,,200,,,,,3,39.397918158,-0.405568276,Tu Cartel Es Servicios Inmobiliarios 994707 0,https://www.pisos.com/microsite-tu_cartel_es_servicios_inmobiliarios_994707_0,true
pisos.com,https://www.pisos.com/comprar/nave_industrial-vilamarxant_centro_urbano-99232108838_100500/,"99232108838.100500",es,valencia,"Pol. Enchilagar Del Rullo, Vilamarxant",Nave industrial en Pol. Enchilagar del Rullo,"Urbana. Nave industrial sin uso específico, identificada con el número 1, en la parcela 90, en villamarxant, paraje enchilagar del...",230000.0,venta,naves,,,593,,,,,16,39.557505404,-0.63355747,Lliria Home Inmobiliaria,https://www.pisos.com/microsite-lliria_home_inmobiliaria,true
pisos.com,https://www.pisos.com/comprar/nave_industrial-vilamarxant_centro_urbano-99232108838_100500/,"99232108838.100500",es,valencia,"Pol. Enchilagar Del Rullo, Vilamarxant",Nave industrial en Pol. Enchilagar del Rullo,"Urbana. Nave industrial sin uso específico, identificada con el número 1, en la parcela 90, en villamarxant, paraje enchilagar del...",230000.0,venta,naves,,,593,,,,,16,39.557505404,-0.63355747,Lliria Home Inmobiliaria,https://www.pisos.com/microsite-lliria_home_inmobiliaria,true
pisos.com,https://www.pisos.com/comprar/nave_industrial-beniparrell_centro_urbano-33383659923_100900/,"33383659923.100900",es,valencia,"Beniparrell, Beniparrell",Nave industrial en Beniparrell,"Beniparrel nave en venta. Totalmente instalada con despachos, aseos y altillo. Lista para entrar 
#ref:46-308-122",240000.0,venta,naves,,,364,,,,,7,39.3865127,-0.4141882,Gar And Ma Asociados,https://www.pisos.com/microsite-gar_and_ma_asociados,true
pisos.com,https://www.pisos.com/comprar/nave_industrial-beniparrell_centro_urbano-33383659923_100900/,"33383659923.100900",es,valencia,"Beniparrell, Beniparrell",Nave industrial en Beniparrell,"Beniparrel nave en venta. Totalmente instalada con despachos, aseos y altillo. Lista para entrar 
#ref:46-308-122",240000.0,venta,naves,,,364,,,,,7,39.3865127,-0.4141882,Gar And Ma Asociados,https://www.pisos.com/microsite-gar_and_ma_asociados,true
pisos.com,https://www.pisos.com/comprar/nave_industrial-albal_centro_urbano-32548810667_100900/,"32548810667.100900",es,valencia,"Calle Cm Viejo De Silla, Albal",Nave industrial en calle Cm Viejo de Silla,"Nave industrial muy versátil y muy comercial con gran fachada a la autovía 
Chaflan totalmente exterior
Oficinas montacargas 
Con ...",495000.0,venta,naves,,,1800,,,,,8,39.388994616,-0.401690968,Gar And Ma Asociados,https://www.pisos.com/microsite-gar_and_ma_asociados,true
pisos.com,https://www.pisos.com/comprar/nave_industrial-albal_centro_urbano-32548810667_100900/,"32548810667.100900",es,valencia,"Calle Cm Viejo De Silla, Albal",Nave industrial en calle Cm Viejo de Silla,"Nave industrial muy versátil y muy comercial con gran fachada a la autovía 
Chaflan totalmente exterior
Oficinas montacargas 
Con ...",495000.0,venta,naves,,,1800,,,,,8,39.388994616,-0.401690968,Gar And Ma Asociados,https://www.pisos.com/microsite-gar_and_ma_asociados,true
pisos.com,https://www.pisos.com/comprar/nave_industrial-picassent_centro_urbano-33361607288_107000/,"33361607288.107000",es,valencia,"Avenida 6, Polígono Industrial De Picassent, Picassent","Nave industrial en Avenida 6, Polígono Industrial de Picassent","Nave industrial en venta situada en la localidad de picassent, en la provincia de valencia. Cuenta con una superficie de 4.686 m² ...",675000.0,venta,naves,,,4686,,,,,31,39.364799,-0.461031,Inmobiliaria-Aliseda,https://www.pisos.com/inmobiliaria-aliseda,true
pisos.com,https://www.pisos.com/comprar/nave_industrial-picassent_centro_urbano-33361607288_107000/,"33361607288.107000",es,valencia,"Avenida 6, Polígono Industrial De Picassent, Picassent","Nave industrial en Avenida 6, Polígono Industrial de Picassent","Nave industrial en venta situada en la localidad de picassent, en la provincia de valencia. Cuenta con una superficie de 4.686 m² ...",675000.0,venta,naves,,,4686,,,,,31,39.364799,-0.461031,Inmobiliaria-Aliseda,https://www.pisos.com/inmobiliaria-aliseda,true
pisos.com,https://www.pisos.com/comprar/nave_industrial-almussafes_centro_urbano-33345799313_107000/,"33345799313.107000",es,valencia,"Carrer Canal De Crespo, 4, Almussafes","Nave industrial en Carrer Canal de Crespo, 4","Nave industrial situada en el polígono industrial de almussafes (valencia), muy próximo a la factoría ford de la localidad. Está c...",513000.0,venta,naves,,,2605,,,,,33,39.308982,-0.417552,Inmobiliaria-Aliseda,https://www.pisos.com/inmobiliaria-aliseda,true
pisos.com,https://www.pisos.com/comprar/nave_industrial-almussafes_centro_urbano-33345799313_107000/,"33345799313.107000",es,valencia,"Carrer Canal De Crespo, 4, Almussafes","Nave industrial en Carrer Canal de Crespo, 4","Nave industrial situada en el polígono industrial de almussafes (valencia), muy próximo a la factoría ford de la localidad. Está c...",513000.0,venta,naves,,,2605,,,,,33,39.308982,-0.417552,Inmobiliaria-Aliseda,https://www.pisos.com/inmobiliaria-aliseda,true
yaencontre.com,https://www.yaencontre.com/venta/piso/inmueble-46647-101567560,"46647-101567560",es,alava,"Lakua - Arriaga, Vitoria-Gasteiz, Alava (provincia)","Piso en Lakua - Arriaga, Vitoria-Gasteiz","Vivienda distribuida en 3 dormitorios, salón, cocina y 2 cuartos de baño.
 
 El dormitorio principal tiene incorporado uno de los baños y tiene terraza.
 
 Dispone de otra amplia terraza con salida desde la cocina y desde el salón. 
 
 Calefacción individual d...",310000.0,BUY,FLAT,3,2,105,,,,,31,42.865602,-2.6893432,NAYSA SERVIVIOS INMOBILIARIOS,https://www.yaencontre.com/inmobiliarias/naysa-servivios-inmobiliarios-46647,true
yaencontre.com,https://www.yaencontre.com/venta/piso/inmueble-66951-97994112,"66951-97994112",es,alava,"San Martín, Vitoria-Gasteiz, Alava (provincia)","Piso en San Martín, Vitoria-Gasteiz","Piso de 88m² en Vitoria-Gasteiz, provincia de Araba. Ideal para parejas o inversores. Precio negociable.

El edificio cuenta con ascensor y se distribuye en acogedor salón, cocina amueblada, completamente independiente del resto de estancias y equipada con ele...",284900.0,BUY,FLAT,2,2,88,,,,,25,42.8491908,-2.6931621,Housell,https://www.yaencontre.com/inmobiliarias/housell-66951,true
yaencontre.com,https://www.yaencontre.com/venta/piso/inmueble-44169-101619195,"44169-101619195",es,alava,"Lakua - Arriaga, Vitoria-Gasteiz, Alava (provincia)","Piso en Lakua - Arriaga, Vitoria-Gasteiz","-VENTA EN EXCLUSIVA-

Situada en una de las mejores zonas de lakua. 

Próxima a al centro comercial de Lakua, cercana a Txagorritxu y a Gobierno Vasco; en una de las zonas más consolidadas de Vitoria, con todo tipo de servicios alrededor y con excelente comuni...",245000.0,BUY,FLAT,3,2,110,,,,,22,42.8577638,-2.6962116,Fincas Uleta,https://www.yaencontre.com/inmobiliarias/fincas-uleta-44169,true
yaencontre.com,https://www.yaencontre.com/venta/terreno/inmueble-462-100091881,"462-100091881",es,barcelona,"Olèrdola, Barcelona (provincia)",Terreno en Olèrdola,Parcela de 880m² situada en la urbanización Daltmar en Olèrdola en buena ubicación con buenas vistas. Urbanización con todos los servicios a pocos kilometros de Vilafranca y de Sitges. Finques Sip 8704M.,38000.0,BUY,LAND,,,880,,,,,3,41.2932949,1.6966323,SIP Serveis Immobiliaris Penedès,https://www.yaencontre.com/inmobiliarias/sip-serveis-immobiliaris-penedes-462,true
yaencontre.com,https://www.yaencontre.com/venta/terreno/inmueble-462-100091846,"462-100091846",es,barcelona,"Olesa de Bonesvalls, Barcelona (provincia)",Terreno en Olesa de Bonesvalls,"Parcela en venta en Can Olivella en Olesa de Bonesvalls con 1.298m totalmente vallada, el terreno es plano y en el hay construido una caseta de unos 40 m y una piscina.
 
 Zona de montaña muy tranquila.
 
 Para construir la casa de sus sueños.",125000.0,BUY,LAND,,,1298,,,,,2,41.3623579,1.8854204,SIP Serveis Immobiliaris Penedès,https://www.yaencontre.com/inmobiliarias/sip-serveis-immobiliaris-penedes-462,true
yaencontre.com,https://www.yaencontre.com/venta/terreno/inmueble-462-100091795,"462-100091795",es,barcelona,"Torrelles de Foix, Barcelona (provincia)",Terreno en Torrelles de Foix,"Parcela para edificar en la urbanización con todos los servicios, situado a 14 km de Vilafranca, con uns superficie de 714 m². FINQUES SIP Ref. 6998MA.",33000.0,BUY,LAND,,,719,,,,,1,41.3887738,1.5665162,SIP Serveis Immobiliaris Penedès,https://www.yaencontre.com/inmobiliarias/sip-serveis-immobiliaris-penedes-462,true
yaencontre.com,https://www.yaencontre.com/venta/terreno/inmueble-462-100091793,"462-100091793",es,barcelona,"Sant Quintí de Mediona, Barcelona (provincia)",Terreno en Sant Quintí de Mediona,"Parcela en venta en Sant Quintí de Mediona, con 641m² en la Soleia, parcela situada en zona con todos los servicios. Posibilidd de comprar otra parcela justo al lado de ésta. Finques Sip. 7560MA.",70000.0,BUY,LAND,,,641,,,,,2,41.469809,1.6669256,SIP Serveis Immobiliaris Penedès,https://www.yaencontre.com/inmobiliarias/sip-serveis-immobiliaris-penedes-462,true
yaencontre.com,https://www.yaencontre.com/venta/terreno/inmueble-462-100091825,"462-100091825",es,barcelona,"Sant Quintí de Mediona, Barcelona (provincia)",Terreno en Sant Quintí de Mediona,Parcela en venda a Sant Quinti de Mediona de 720m² situada en una zona con todos los servicios y a muy buena ubicación! . Finques Sip Ref. 8212M.,60000.0,BUY,LAND,,,720,,,,,2,41.4693957,1.689892,SIP Serveis Immobiliaris Penedès,https://www.yaencontre.com/inmobiliarias/sip-serveis-immobiliaris-penedes-462,true
yaencontre.com,https://www.yaencontre.com/venta/terreno/inmueble-462-100091834,"462-100091834",es,barcelona,"Vilobí del Penedès, Barcelona (provincia)",Terreno en Vilobí del Penedès,"Parcela de 600 m² en zona privilegiada de Vilobí. Edifique la casa de sus sueños a 5 kms. de Vilafranca del Penedès, en la mejor zona de Vilobí del Penedès. Ref 5801MA.",99000.0,BUY,LAND,,,600,,,,,4,41.3846058,1.6659731,SIP Serveis Immobiliaris Penedès,https://www.yaencontre.com/inmobiliarias/sip-serveis-immobiliaris-penedes-462,true
yaencontre.com,https://www.yaencontre.com/venta/terreno/inmueble-462-100091856,"462-100091856",es,barcelona,"Sant Quintí de Mediona, Barcelona (provincia)",Terreno en Sant Quintí de Mediona,"Parcela en venta en Sant Quinti de Mediona, de 570m², terreno edificable, para construir la casa de sus sueños. 

Buena ubicación con bonitas vistas, situada en zona residencial cerca del pueblo de Sant Quinti con colegios, supermercados, farmacia, restaurante...",50000.0,BUY,LAND,,,570,,,,,8,41.4742112,1.5360638,SIP Serveis Immobiliaris Penedès,https://www.yaencontre.com/inmobiliarias/sip-serveis-immobiliaris-penedes-462,true
yaencontre.com,https://www.yaencontre.com/venta/terreno/inmueble-462-100091897,"462-100091897",es,barcelona,"Canyelles, Barcelona (provincia)",Terreno en Canyelles,Parcela en venta en Canyelles de 578m² en una urbanización con todos los servicios a pocos kilometros de Vilanova y la Geltrú y Vilafranca del Penedès en una zona muy bien comunicada! . FINQUES SIP Ref. 7428MA.,45000.0,BUY,LAND,,,578,,,,,2,41.2687927,1.7068973,SIP Serveis Immobiliaris Penedès,https://www.yaencontre.com/inmobiliarias/sip-serveis-immobiliaris-penedes-462,true
yaencontre.com,https://www.yaencontre.com/venta/terreno/inmueble-462-100091852,"462-100091852",es,barcelona,"Vilobí del Penedès, Barcelona (provincia)",Terreno en Vilobí del Penedès,"Parcela edificable a 5 km de Vilafranca, zona urbana con todos los servicios, 607 m² preparados para edificar casa aislada. Ref: 6093S.",110000.0,BUY,LAND,,,607,,,,,1,41.3914584,1.6594358,SIP Serveis Immobiliaris Penedès,https://www.yaencontre.com/inmobiliarias/sip-serveis-immobiliaris-penedes-462,true
yaencontre.com,https://www.yaencontre.com/venta/terreno/inmueble-462-100091858,"462-100091858",es,barcelona,"Pontons, Barcelona (provincia)",Terreno en Pontons,Parcela de 364m²edificable. REF 5972SA.,35000.0,BUY,LAND,,,364,,,,,2,41.4168695,1.51593,SIP Serveis Immobiliaris Penedès,https://www.yaencontre.com/inmobiliarias/sip-serveis-immobiliaris-penedes-462,true
yaencontre.com,https://www.yaencontre.com/venta/terreno/inmueble-462-100091874,"462-100091874",es,barcelona,"Vilobí del Penedès, Barcelona (provincia)",Terreno en Vilobí del Penedès,Parcela en Vilobi del Penedès completamente plana y con muy buena ubicación. Dispone de 485 m². FINQUES SIP Ref. 6819MJ.,85000.0,BUY,LAND,,,485,,,,,3,41.3874515,1.660571,SIP Serveis Immobiliaris Penedès,https://www.yaencontre.com/inmobiliarias/sip-serveis-immobiliaris-penedes-462,true
yaencontre.com,https://www.yaencontre.com/venta/terreno/inmueble-462-100091771,"462-100091771",es,barcelona,"Font-Rubí, Barcelona (provincia)",Terreno en Font-Rubí,"Parcela en venta en Guardiola de Font Rubi, con todos los servicios, dispone de 1000m². Finques Sip Ref. 8354SR.",85000.0,BUY,LAND,,,1000,,,,,2,41.4151904,1.6487451,SIP Serveis Immobiliaris Penedès,https://www.yaencontre.com/inmobiliarias/sip-serveis-immobiliaris-penedes-462,true
yaencontre.com,https://www.yaencontre.com/venta/terreno/inmueble-462-100091895,"462-100091895",es,barcelona,"Torrelles de Foix, Barcelona (provincia)",Terreno en Torrelles de Foix,"Parcela en venta en Torrelles de Foix en el pueblo en zona totalmente urbanizada, con todos los servicios a pie de parcela, agua, luz, gas, fibra óptica y alcantarillado. 450 m2 de superficie, para casas aisladas con jardín, en pleno casco urbano de la poblaci...",39000.0,BUY,LAND,,,459,,,,,5,41.3841319,1.5755552,SIP Serveis Immobiliaris Penedès,https://www.yaencontre.com/inmobiliarias/sip-serveis-immobiliaris-penedes-462,true
yaencontre.com,https://www.yaencontre.com/venta/terreno/inmueble-462-100091848,"462-100091848",es,barcelona,"Sant Quintí de Mediona, Barcelona (provincia)",Terreno en Sant Quintí de Mediona,"Solar de 335 m² para edificar a Sant Quintí de Mediona, planta baja más dos plantas muy bien situada junto al instituto y zona deportiva de Sant Quintí. Solar de 18 metros de fachada x 19 m de fondo. Finques Sip Ref. 9044S.",69000.0,BUY,LAND,,,335,,,,,2,41.462415,1.6609141,SIP Serveis Immobiliaris Penedès,https://www.yaencontre.com/inmobiliarias/sip-serveis-immobiliaris-penedes-462,true
yaencontre.com,https://www.yaencontre.com/venta/terreno/inmueble-9583-101045523,"9583-101045523",es,barcelona,"Vilanova del Camí, Barcelona (provincia)",Terreno en Vilanova del Camí,"Terreny Urbà situat a Vilanova del Camí.
Amb una superfície gràfica de 253 m² i divisió horitzontal per a 4 vivendes.
Molt interessant, no dubtis en trucar per concertar visita.",65000.0,BUY,LAND,,,106,,,,,1,41.5731509,1.639386,Finques subirana,https://www.yaencontre.com/inmobiliarias/finques-subirana-9583,true
yaencontre.com,https://www.yaencontre.com/venta/terreno/inmueble-9583-85451327,"9583-85451327",es,barcelona,"Òdena, Barcelona (provincia)",Terreno en Òdena,"TERRENY PER EDIFICAR A ODENA POBLE - EL CORRAL
 Superfície de 144m2
 Zona molt tranquil. la i amb tots els serveis a l'abast.
 Molt ben comunicat 
 No dubtis en trucar per concertar visita. 
 És la teva oportunitat.",80000.0,BUY,LAND,,,144,,,,,3,41.6040659,1.6390762,Finques subirana,https://www.yaencontre.com/inmobiliarias/finques-subirana-9583,true
yaencontre.com,https://www.yaencontre.com/venta/terreno/inmueble-9583-99483749,"9583-99483749",es,barcelona,"Casc Antic, Igualada, Barcelona (provincia)","Terreno en Casc Antic, Igualada","Solar al centre d'Igualada d'uns 67 m², amb tots els serveis bàsics a l'abast, supermercats, centres mèdics, hospital, farmàcia, escoles, instituts, llar d'infants, cafeteries-restaurants, zones esportives, verdes.
Molt interessant, no dubtis a trucar per conc...",14000.0,BUY,LAND,,,67,,,,,2,41.5798949,1.6120938,Finques subirana,https://www.yaencontre.com/inmobiliarias/finques-subirana-9583,true
yaencontre.com,https://www.yaencontre.com/venta/terreno/inmueble-9583-91080314,"9583-91080314",es,barcelona,"Sant Vicenç de Castellet, Barcelona (provincia)",Terreno en Sant Vicenç de Castellet,"Terreny urbà situat en una zona residencial a prop de la carretera BV-1229, via principal d'accés. A prop de superfícies comercials, mitjans de transport públics i zones verdes.",42000.0,BUY,LAND,,,140,,,,,3,41.6655442,1.8603122,Finques subirana,https://www.yaencontre.com/inmobiliarias/finques-subirana-9583,true
